0.9900000	5834.5169393	26.2217189	68.7442340	3999.6642185
4404	0.4581723	5.3583756	-4.4636099
1.0200000	459.1422762	0.4130610	5.4097682	-4.5589504
1.0300000	463.5014452	0.3669965	5.4611294	-4.6542337
1.0400000	467.8579502	0.3199795	5.5124592	-4.7494599
1.0500000	472.2117939	0.2720105	5.5637576	-4.8446291
1.0600000	476.5629789	0.2230901	5.6150247	-4.9397414
1.0700000	480.9115080	0.1732188	5.6662606	-5.0347969
1.0800000	485.2573839	0.1223973	5.7174651	-5.1297957
1.0900000	489.6006092	0.0706261	5.7686385	-5.2247378
1.1000000	493.9411867	0.0179057	5.8197806	-5.3196233
1.1100000	498.2791191	-0.0357632	5.8708916	-5.4144523
